,artist.hotttnesss,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,longitude,loudness,mode,mode_confidence,song.hotttnesss,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms_freq,time_signature,time_signature_confidence,year
195,0.312131222,0.149,0.89743,0.299,0.4445,180.00933999999998,0.258,542,0.0,0.09699999999999999,37.15735675013362,-63.93335786851952,-13.668,1,0.325,0.0,171.648,0.0,0.21804,133.009,1.0,4.0,0.682,0
196,0.276702625,0.127,4.4532300000000005,0.0,2.8169999999999997,244.45342000000002,0.0,2045,6.0,0.516,44.115590000000005,-120.51483999999999,-6.885,1,0.59,0.0,227.794,0.243,2.6753400000000003,146.577,0.9900251170000001,5.0,1.0,0
198,0.41551708299999995,0.06,1.43656,0.8540000000000001,0.98655,388.28362999999996,2.49,3345,0.0,0.551,51.50632,-0.12714,-16.433,1,0.583,0.0,383.994,0.14800000000000002,0.75243,132.506,1.0,4.0,0.195,1983
199,0.467110649,0.083,1.09248,0.65,0.70219,345.93914,0.41600000000000004,3678,2.0,0.04,54.5958,-5.93494,-6.9510000000000005,1,0.14800000000000002,0.0,339.754,0.83,0.50562,153.862,1.0,4.0,0.40399999999999997,1997
200,0.0,0.151,0.57581,0.981,0.57581,243.1473,0.525,1207,9.0,0.847,37.15735675013362,-63.93335786851952,-14.737,1,0.639,0.0,235.886,0.851,0.57581,93.238,1.0,4.0,0.521,2010
201,0.537537201,0.555,0.45371999999999996,0.0,0.45371999999999996,261.74649,3.489,3324,0.0,0.42700000000000005,37.15735675013362,-63.93335786851952,-9.628,1,0.39799999999999996,1.0,250.921,0.386,0.20062,124.086,1.0,4.0,0.366,1986
203,0.5492043839999999,0.233,0.65479,0.887,0.24895,216.60689,0.177,3570,9.0,0.5579999999999999,37.15735675013362,-63.93335786851952,-3.736,1,0.5329999999999999,0.0,214.192,0.598,0.0445,145.518,1.0,4.0,0.675,1988
205,0.0,0.105,1.6923099999999998,0.5579999999999999,0.3668,271.77751,0.0,317,0.0,0.674,37.15735675013362,-63.93335786851952,-6.947,1,0.556,0.0,267.76099999999997,1.0,0.14552,90.648,1.0,3.0,1.0,2004
207,0.45343579100000003,0.0,0.34565,0.0,0.34565,133.27628,0.0,3021,5.0,0.7829999999999999,40.71455,-74.00712,-15.735999999999999,1,0.674,0.0,117.661,0.0,0.34565,89.86,1.0,1.0,0.368,2005
208,0.5354083789999999,0.1,0.43373,0.995,0.050589999999999996,264.69832,0.0,4027,9.0,0.594,37.15735675013362,-63.93335786851952,-5.871,1,0.509,1.0,251.141,0.995,0.050589999999999996,156.097,1.0,4.0,1.0,2006
212,0.371760895,0.15,1.97986,1.0,0.13473,235.80688999999998,0.131,1166,10.0,0.391,40.71455,-74.00712,-9.716000000000001,0,0.316,0.0,235.80700000000002,0.009000000000000001,0.13473,101.03,0.9821562559999999,4.0,0.58,0
213,0.34947632700000003,0.026000000000000002,0.68185,1.0,0.2964,192.1824,0.27,2890,6.0,0.21100000000000002,37.15735675013362,-63.93335786851952,-6.257999999999999,1,0.363,1.0,192.18200000000002,0.9359999999999999,0.10319,155.03799999999998,0.871237163,4.0,0.41,2007
214,0.36228409,0.19899999999999998,1.5898299999999999,0.611,0.39361999999999997,418.87302,0.264,1216,1.0,0.826,31.553790000000003,-90.10785,-11.702,1,0.912,0.0,411.481,0.0,0.09325,117.16799999999999,1.0,3.0,1.0,1989
215,0.351624469,0.0,0.17434000000000002,0.0,0.17434000000000002,198.26893,0.0,1409,2.0,0.414,37.15735675013362,-63.93335786851952,-14.509,0,0.485,1.0,193.782,0.0,0.17434000000000002,132.967,1.0,1.0,0.405,2003
217,0.44607158399999997,0.88,1.8697400000000002,0.687,0.57631,397.26975,0.392,2416,9.0,0.535,43.07295,-89.38669,-6.787999999999999,1,0.33299999999999996,0.0,397.27,0.325,0.25336,95.882,1.0,4.0,0.0,1999
218,0.35300068799999995,0.244,0.6812600000000001,0.638,0.23462,229.79872999999998,0.205,992,4.0,0.685,37.15735675013362,-63.93335786851952,-12.772,1,0.418,0.0,226.44099999999997,0.41100000000000003,0.08525,135.175,0.7963535909999999,3.0,0.639,1995
222,0.365339653,0.043,0.47165,0.726,0.47165,415.03302,0.0,2975,1.0,0.46,37.15735675013362,-63.93335786851952,-6.751,1,0.716,0.0,372.663,1.0,0.23761,83.32600000000001,0.8772772879999999,3.0,1.0,0
226,0.47722519,0.005,0.8894200000000001,0.507,0.8894200000000001,179.06893,0.8440000000000001,3590,0.0,0.43700000000000006,36.16778,-86.77835999999999,-17.522000000000002,0,0.465,0.0,175.92,0.332,0.8894200000000001,161.054,0.97699572,4.0,0.67,0
228,0.317248425,0.006999999999999999,1.1105399999999999,0.838,0.1732,320.60036,0.0,808,9.0,0.802,30.24216,-89.60585999999999,-9.993,1,0.46299999999999997,0.0,303.04400000000004,1.0,0.1732,128.219,1.0,4.0,0.8590000000000001,0
229,0.314882184,0.0,3.12601,0.5720000000000001,2.53688,302.36689,14.588,1606,6.0,1.0,37.15735675013362,-63.93335786851952,-12.99,1,0.9470000000000001,0.0,284.595,0.024,2.23347,101.229,1.0,4.0,0.634,0
231,0.498668875,0.039,0.8950899999999999,1.0,0.4155,327.8624,0.38,3400,0.0,0.509,51.27562,0.17898,-6.531000000000001,1,0.519,1.0,316.447,0.528,0.17570999999999998,125.975,1.0,4.0,0.794,2001
232,0.555138322,0.055999999999999994,0.44481000000000004,0.879,0.05666,286.30159,0.177,3846,1.0,0.529,37.15735675013362,-63.93335786851952,-6.933,1,0.317,1.0,273.601,0.289,0.05666,154.09,0.946255702,4.0,0.625,2007
234,0.52040786,0.08800000000000001,0.9507200000000001,1.0,0.33341,168.75056999999998,0.281,3634,9.0,0.445,34.053490000000004,-118.24531999999999,-8.91,1,0.419,0.0,165.86,1.0,0.33341,97.09899999999999,0.882434774,4.0,1.0,1989
237,0.625080481,0.264,0.54425,0.794,0.25604,218.8273,0.19399999999999998,3940,4.0,0.355,37.15735675013362,-63.93335786851952,-3.803,1,0.354,1.0,218.827,0.5760000000000001,0.113,186.25400000000002,0.9478561320000001,4.0,0.526,2003
238,0.374449431,0.122,0.5551,0.8540000000000001,0.26866999999999996,303.04607999999996,0.102,1601,1.0,0.745,37.15735675013362,-63.93335786851952,-10.57,1,0.556,0.0,292.664,0.426,0.12794,210.47,1.0,4.0,0.418,1995
242,0.491828704,0.34700000000000003,2.91664,0.34700000000000003,2.91664,191.81669,3.1460000000000004,3306,9.0,0.13699999999999998,34.053490000000004,-118.24531999999999,-38.525,1,0.39899999999999997,1.0,179.868,0.05,2.91664,90.084,1.0,1.0,0.342,1986
243,0.467133519,0.6890000000000001,0.14825,0.6890000000000001,0.14825,177.24036,0.107,3537,2.0,0.7959999999999999,37.15735675013362,-63.93335786851952,-1.8430000000000002,1,0.732,0.0,171.40400000000002,0.727,0.14825,106.698,1.0,1.0,0.792,2009
244,0.574274731,0.447,2.4992099999999997,0.614,0.20127,233.58649,0.22899999999999998,3748,2.0,0.604,37.15735675013362,-63.93335786851952,-3.937,1,0.402,1.0,233.58599999999998,0.282,0.20127,89.78,0.9998636259999999,4.0,0.0,2001
245,0.266275286,0.13699999999999998,1.2113399999999999,0.503,0.62753,38.3473,0.0,626,9.0,0.054000000000000006,37.15735675013362,-63.93335786851952,-16.006,0,0.33399999999999996,0.0,38.347,0.34299999999999997,0.33773000000000003,107.177,0.942755424,7.0,0.545,2000
246,0.37486261600000004,0.26,1.09675,0.0,0.6571199999999999,100.85831999999999,0.0,2702,10.0,0.045,37.15735675013362,-63.93335786851952,-19.794,1,0.344,0.0,100.85799999999999,0.0,0.6571199999999999,152.25799999999998,1.0,4.0,0.48700000000000004,0
250,0.351345077,0.016,0.8032199999999999,0.09300000000000001,0.21688000000000002,151.53587,0.0,1874,7.0,0.49700000000000005,30.33138,-81.6558,-7.108,1,0.494,0.0,145.734,0.96,0.21688000000000002,101.492,1.0,4.0,1.0,0
252,0.497711444,0.026000000000000002,0.94816,0.929,0.42407,181.55057,0.133,3527,1.0,0.306,37.15735675013362,-63.93335786851952,-9.334,1,0.369,1.0,173.761,0.732,0.16397,120.09700000000001,0.887026978,4.0,0.19399999999999998,0
254,0.37425994,0.887,0.59386,0.381,0.59386,173.24363,0.09,2919,8.0,0.364,51.50632,-0.12714,-6.021,1,0.433,1.0,161.414,0.5710000000000001,0.16834000000000002,88.835,1.0,4.0,0.8540000000000001,0
255,0.389589781,0.75,0.07702,0.9129999999999999,0.07702,155.74159,0.177,2586,2.0,0.426,33.542429999999996,-90.53726999999999,-13.135,1,0.45,0.0,144.689,0.518,0.07702,105.24,0.930691919,4.0,0.0,0
258,0.586433379,0.381,1.0372299999999999,0.775,0.48533999999999994,241.52771,0.0,3820,10.0,0.532,37.15735675013362,-63.93335786851952,-7.255,0,0.523,1.0,229.83700000000002,0.585,0.07522000000000001,108.264,0.9997664490000001,4.0,0.902,2003
260,0.344814469,0.055999999999999994,1.24011,0.564,0.63239,106.52689,4.104,1038,9.0,0.0,37.15735675013362,-63.93335786851952,-12.385,0,0.0,0.0,106.527,0.155,0.34167,97.76,0.956568016,4.0,0.8320000000000001,2009
261,0.413237884,0.008,0.2753,0.9890000000000001,0.2753,224.28689,2.4090000000000003,2565,10.0,0.693,37.15735675013362,-63.93335786851952,-4.779,1,0.501,1.0,217.623,0.9890000000000001,0.2753,241.877,0.9261089140000001,4.0,0.9470000000000001,2002
262,0.46682699299999997,0.1,1.9407,0.995,0.63157,340.29669,0.374,3501,7.0,0.40299999999999997,37.15735675013362,-63.93335786851952,-11.356,1,0.196,1.0,327.39599999999996,0.442,0.46721,91.32799999999999,1.0,4.0,0.884,1988
263,0.394127577,0.42200000000000004,0.25594,0.852,0.25594,216.55465,3.17,1758,8.0,0.9,37.15735675013362,-63.93335786851952,-8.147,1,0.7020000000000001,0.0,209.537,0.092,0.25594,130.062,1.0,4.0,0.281,0
264,0.46677562200000006,0.013000000000000001,1.9281,0.983,1.0599299999999998,279.2224,2.009,3379,11.0,0.905,37.15735675013362,-63.93335786851952,-6.582000000000001,0,0.883,0.0,265.834,0.725,0.47298,68.734,1.0,4.0,0.0,1998
265,0.292656454,0.064,1.53215,0.877,0.28794000000000003,158.56281,0.223,356,2.0,0.9540000000000001,37.15735675013362,-63.93335786851952,-16.527,1,0.647,0.0,153.211,0.816,0.28794000000000003,94.65799999999999,1.0,3.0,0.653,0
266,0.374271174,0.636,0.55116,0.636,0.55116,234.44852999999998,0.374,2963,10.0,0.166,18.015710000000002,-76.79731,-10.173,0,0.21100000000000002,0.0,222.546,0.8420000000000001,0.55116,102.055,1.0,1.0,0.0,2005
267,0.29153972699999997,0.9009999999999999,0.24263,0.9009999999999999,0.24263,155.95057,0.299,588,2.0,0.745,34.31109,-94.02978,-14.123,1,0.7040000000000001,0.0,144.283,0.447,0.24263,109.065,1.0,1.0,0.04,2001
268,0.244243643,0.073,0.94024,0.0,0.28878000000000004,233.53423999999998,0.0,353,6.0,0.741,37.15735675013362,-63.93335786851952,-5.483,1,0.5479999999999999,0.0,226.04,0.654,0.28878000000000004,184.981,0.999155923,4.0,0.32,0
269,0.411448143,0.135,0.030330000000000003,0.0,0.030330000000000003,256.80933999999996,0.0,2511,7.0,0.638,40.143229999999996,-74.72671,-7.307,1,0.684,0.0,242.95,0.36200000000000004,0.030330000000000003,201.80200000000002,1.0,3.0,0.8959999999999999,2000
272,0.37943697200000004,0.09699999999999999,0.47606000000000004,0.8029999999999999,0.05935,159.03302,0.318,3055,9.0,0.703,37.15735675013362,-63.93335786851952,-9.668,1,0.653,0.0,150.065,0.8029999999999999,0.05935,165.668,1.0,3.0,0.9279999999999999,0
275,0.399451724,0.853,1.1755,0.853,1.1755,109.37423999999999,2.258,3434,6.0,0.163,40.143229999999996,-74.72671,-18.349,1,0.348,1.0,101.825,0.174,0.68035,61.883,0.916559613,1.0,0.56,1987
278,0.378498493,0.19399999999999998,1.06912,0.48100000000000004,0.27715,239.98649,5.939,1294,9.0,0.03,43.04181,-87.90684,-5.627000000000001,0,0.39,0.0,226.476,0.071,0.0787,144.836,1.0,3.0,0.442,2002
279,0.6055071360000001,0.551,0.8266899999999999,0.391,0.30176,229.642,0.0,3809,2.0,0.5479999999999999,37.15735675013362,-63.93335786851952,-1.9980000000000002,1,0.602,1.0,226.22,0.655,0.30176,108.499,0.999818045,4.0,0.785,2005
280,0.482131081,0.136,1.0979700000000001,0.299,0.78697,143.98649,0.0,2805,11.0,0.6729999999999999,37.15735675013362,-63.93335786851952,-7.901,0,0.677,0.0,134.6,0.8640000000000001,0.6322399999999999,193.97799999999998,0.9858563309999999,4.0,0.0,2007
281,0.233131687,0.024,1.08229,0.552,0.47129,153.20771000000002,0.0,58,0.0,0.0,37.15735675013362,-63.93335786851952,-8.798,1,0.0,0.0,146.431,0.21,0.17752,88.935,0.9938654929999999,4.0,0.777,0
282,0.50654532,0.016,1.1803700000000001,0.843,0.5311600000000001,316.65587,0.16399999999999998,3254,4.0,0.613,37.15735675013362,-63.93335786851952,-5.934,1,0.462,0.0,311.664,0.96,0.20573000000000002,91.69,0.937520268,4.0,0.825,2007
283,0.634412385,0.11699999999999999,1.3050899999999999,0.526,0.11465,182.09913999999998,0.0,3765,1.0,0.076,37.15735675013362,-63.93335786851952,-10.7,1,0.342,0.0,182.09900000000002,0.902,0.11465,210.8,0.998128657,7.0,0.41100000000000003,1982
284,0.405031298,0.174,1.7547599999999999,0.764,0.2587,205.21751,0.386,3192,4.0,0.6659999999999999,56.65286,-3.9966699999999995,-4.332,1,0.578,0.0,195.785,0.376,0.06752999999999999,82.205,0.912323738,4.0,0.945,2008
286,0.409292117,0.02,0.5877,0.91,0.21538000000000002,316.73424,0.165,2762,3.0,0.35600000000000004,37.15735675013362,-63.93335786851952,-15.54,1,0.524,1.0,307.177,0.45299999999999996,0.21538000000000002,162.68200000000002,0.883212566,4.0,0.0,1989
288,0.319209721,0.023,0.62925,0.698,0.27432,183.37913999999998,0.207,796,4.0,0.6859999999999999,53.93063000000001,-1.2078799999999998,-11.427999999999999,1,0.508,0.0,172.815,0.583,0.09063,172.33700000000002,0.908385159,4.0,0.0,0
290,0.30790209399999996,0.18899999999999997,1.0306799999999998,0.47700000000000004,0.33489,172.01587,0.331,740,1.0,0.035,37.15735675013362,-63.93335786851952,-9.745,0,0.607,0.0,167.86900000000003,0.139,0.33489,175.393,0.931449931,4.0,0.7509999999999999,1991
292,0.482298832,0.131,1.4272799999999999,0.828,0.2964,377.67791,0.537,2842,2.0,0.6559999999999999,37.28848,-121.94486,-21.787,1,0.46299999999999997,0.0,364.037,0.387,0.2964,109.671,1.0,5.0,0.8240000000000001,2004
294,0.3268453,0.099,1.4013,0.9470000000000001,0.44651,153.28608,0.0,2307,1.0,0.087,37.15735675013362,-63.93335786851952,-7.535,1,0.46799999999999997,1.0,147.696,1.0,0.20795,125.55799999999999,0.907419918,4.0,1.0,2006
301,0.44974631,0.015,0.89194,1.0,0.44938,465.60607999999996,0.409,1450,1.0,0.5329999999999999,37.15735675013362,-63.93335786851952,-5.5329999999999995,1,0.598,1.0,458.455,1.0,0.22866,134.014,0.975264555,4.0,0.109,0
302,0.604655128,0.154,0.75775,0.7809999999999999,0.05171,247.77097999999998,0.0,3925,5.0,0.45399999999999996,37.15735675013362,-63.93335786851952,-8.901,1,0.40700000000000003,0.0,233.982,1.0,0.05171,85.15700000000001,0.9167885159999999,4.0,0.0,0
303,0.258671268,0.483,0.82991,0.531,0.09687,165.98158999999998,0.0,1011,1.0,0.49,36.731120000000004,-91.85307,-15.915,1,0.648,0.0,156.624,0.904,0.09687,86.162,1.0,4.0,1.0,0
304,0.298372721,0.01,1.83315,0.299,0.52075,368.16934,0.28800000000000003,428,11.0,0.252,19.4319,-99.13285,-8.488999999999999,0,0.39299999999999996,0.0,351.469,1.0,0.08404,93.10600000000001,1.0,4.0,0.0,1995
306,0.403784235,0.252,4.45887,0.536,0.6484800000000001,266.4224,0.0,2076,6.0,0.358,37.15735675013362,-63.93335786851952,-5.947,0,0.324,1.0,266.422,0.073,0.13044,80.149,1.0,4.0,1.0,2000
315,0.420937755,0.019,0.26197,0.0,0.26197,316.49914,2.061,2759,2.0,0.6,34.053490000000004,-118.24531999999999,-14.544,1,0.657,1.0,303.14799999999997,0.37,0.26197,95.98100000000001,0.8929378840000001,4.0,0.18600000000000003,1999
317,0.44673296799999995,0.022000000000000002,0.65984,0.59,0.09582,224.60036000000002,0.085,3351,8.0,0.7190000000000001,42.78668,-96.92803,-13.255999999999998,1,0.565,0.0,219.21400000000003,0.45799999999999996,0.09582,210.87099999999998,0.975207319,4.0,1.0,1989
319,0.40199754299999996,0.32799999999999996,0.25199,0.32799999999999996,0.25199,259.44771000000003,0.212,2494,4.0,0.41200000000000003,37.15735675013362,-63.93335786851952,-8.422,0,0.32899999999999996,0.0,249.667,1.0,0.06293,106.689,1.0,1.0,0.612,0
321,0.404897336,0.142,2.12633,0.835,0.80142,43.362809999999996,0.0,2634,6.0,0.02,40.71455,-74.00712,-23.996,1,0.361,0.0,43.363,0.212,0.46098,93.779,0.8594566770000001,3.0,0.6659999999999999,2000
324,0.310614282,0.008,0.8641399999999999,1.0,0.24834,241.47546,0.19399999999999998,3066,0.0,0.996,37.77916,-122.42005,-14.835,1,0.865,0.0,223.92700000000002,0.976,0.24834,98.71799999999999,0.9223187620000001,4.0,0.8220000000000001,0
328,0.31054467199999997,0.574,0.08263999999999999,0.574,0.08263999999999999,138.63138,0.20600000000000002,788,4.0,0.196,37.15735675013362,-63.93335786851952,-9.672,1,0.19699999999999998,0.0,134.24,0.7559999999999999,0.08263999999999999,159.58700000000002,0.9638827759999999,1.0,0.033,0
329,0.372232889,0.098,1.82138,0.85,0.57911,270.60200000000003,0.504,1898,2.0,0.69,37.15735675013362,-63.93335786851952,-10.754000000000001,1,0.693,0.0,265.752,0.85,0.57911,192.702,1.0,5.0,0.922,1993
331,0.320517791,0.009000000000000001,0.7418600000000001,0.643,0.23924,218.38322000000002,0.19899999999999998,1259,7.0,0.40299999999999997,37.15735675013362,-63.93335786851952,-4.37,0,0.479,0.0,211.011,0.617,0.23924,118.595,1.0,4.0,0.664,0
334,0.43182488799999996,0.08199999999999999,0.0578,0.0,0.0578,407.37914,0.701,2216,6.0,0.006999999999999999,45.80726,15.9676,-7.8839999999999995,1,0.436,0.0,401.421,1.0,0.0578,89.345,1.0,5.0,1.0,0
335,0.39635623700000006,0.055999999999999994,0.36965,0.617,0.02683,337.68444,0.0,3188,4.0,0.409,37.15735675013362,-63.93335786851952,-5.1339999999999995,0,0.414,0.0,326.995,1.0,0.02683,174.993,1.0,4.0,0.753,2005
340,0.294053193,0.034,1.8239400000000001,1.0,0.57608,207.43791000000002,0.537,1325,9.0,0.674,37.15735675013362,-63.93335786851952,-11.255,1,0.5589999999999999,0.0,198.15900000000002,0.608,0.10425999999999999,97.538,0.864554183,4.0,0.727,2004
343,0.3228233,0.111,0.1353,0.111,0.1353,197.19791,0.0,314,7.0,0.525,8.4177,-80.11278,-16.113,1,0.365,0.0,185.481,0.496,0.1353,159.233,1.0,1.0,0.039,2003
345,0.36682078799999995,0.046,0.9205200000000001,0.636,0.32965,326.00771000000003,0.0,2426,0.0,0.392,32.74863,-97.32925,-17.492,1,0.631,1.0,320.012,0.446,0.32965,100.415,1.0,4.0,0.7,0
346,0.377593082,0.01,0.58138,0.9540000000000001,0.58138,305.16200000000003,0.18899999999999997,3511,9.0,0.5820000000000001,40.790859999999995,-73.96644,-6.301,1,0.583,1.0,283.527,0.20600000000000002,0.29461,105.00299999999999,0.8911013040000001,4.0,0.669,1994
347,0.5546332310000001,0.01,0.23845,0.309,0.23845,279.97995,0.0,4015,7.0,0.47600000000000003,41.88415,-87.63241,-6.294,0,0.542,1.0,265.131,0.461,0.23845,110.21799999999999,1.0,4.0,1.0,0
350,0.331351565,0.28600000000000003,1.8588099999999999,0.77,1.22593,75.67628,0.0,1118,11.0,0.154,37.15735675013362,-63.93335786851952,-22.752,1,0.301,0.0,75.676,0.14800000000000002,1.07213,186.882,0.995807676,3.0,0.7340000000000001,2003
351,0.532803542,0.39799999999999996,0.33963000000000004,1.0,0.33963000000000004,290.55955,0.11900000000000001,3908,1.0,0.212,37.15735675013362,-63.93335786851952,-4.169,1,0.33799999999999997,1.0,290.56,0.653,0.13028,113.995,1.0,4.0,0.654,2004
352,0.420692588,0.14800000000000002,0.60033,0.14800000000000002,0.60033,363.85913999999997,0.233,2593,4.0,0.311,37.15735675013362,-63.93335786851952,-6.977,1,0.439,1.0,355.776,0.52,0.08123999999999999,90.199,0.915187711,1.0,1.0,2000
353,0.449002436,0.068,0.8974200000000001,0.465,0.37378,282.43546000000003,0.156,2734,10.0,0.532,-13.442,-41.9952,-14.040999999999999,0,0.617,0.0,278.082,0.6629999999999999,0.19894,111.03200000000001,0.891884438,3.0,0.863,0
356,0.580095045,0.032,1.19076,0.449,0.55784,75.57179000000001,0.0,3825,6.0,0.016,37.15735675013362,-63.93335786851952,-7.626,1,0.331,0.0,75.572,0.26899999999999996,0.21825,100.03200000000001,0.9994248,4.0,1.0,2005
357,0.36953572799999995,0.012,0.53136,0.66,0.21433000000000002,338.1024,0.0,1070,1.0,0.41700000000000004,37.15735675013362,-63.93335786851952,-6.318,1,0.359,0.0,333.769,0.596,0.052570000000000006,185.88,1.0,4.0,0.728,1998
358,0.420937755,0.355,2.1367599999999998,0.787,0.2295,298.10893,0.177,2759,0.0,0.63,34.053490000000004,-118.24531999999999,-12.811,1,0.7490000000000001,1.0,288.04400000000004,0.345,0.2295,94.031,0.8929378840000001,5.0,0.32799999999999996,1998
361,0.557562472,0.044000000000000004,0.5373,0.986,0.24216999999999997,213.49832,0.374,3671,2.0,0.8190000000000001,33.99604,-117.75801000000001,-5.537000000000001,1,0.645,1.0,213.498,0.585,0.09424,202.233,1.0,4.0,0.078,2008
362,0.45278947700000005,0.085,2.129,0.45299999999999996,0.33648,351.08526,0.0,2264,7.0,0.691,27.940170000000002,-82.32547,-7.513,1,0.632,0.0,343.74800000000005,0.578,0.18753,133.405,1.0,5.0,0.813,0
365,0.310754057,0.0,0.5929300000000001,0.0,0.5929300000000001,305.89342,0.0,2983,5.0,0.28300000000000003,35.14968,-90.04892,-4.053,1,0.369,0.0,302.817,0.608,0.34978000000000004,124.87200000000001,0.964111224,1.0,0.93,2006
367,0.387635478,0.135,0.31923,0.973,0.31923,135.52281000000002,0.466,0,0.0,0.568,40.99471,-77.60454,-13.780999999999999,1,0.581,0.0,129.92700000000002,0.66,0.14126,169.878,0.9856790670000001,4.0,0.179,0
369,0.360648925,0.284,1.1531,0.0,0.56535,269.76608,2.775,2044,7.0,0.0,37.15735675013362,-63.93335786851952,-6.996,1,0.175,0.0,249.533,0.317,0.28115,101.01,0.869700238,4.0,0.6809999999999999,0
371,0.526458224,0.196,0.77969,0.0,0.77969,221.67465,0.0,3927,2.0,0.40299999999999997,37.15735675013362,-63.93335786851952,-2.838,1,0.5479999999999999,0.0,202.37400000000002,0.29100000000000004,0.26828,91.48299999999999,1.0,4.0,0.537,2007
373,0.423356106,0.145,1.3845,0.569,0.5561,261.74649,0.2,2387,9.0,0.503,43.57607,7.01815,-15.008,1,0.20600000000000002,0.0,250.16,0.0,0.28411,76.296,0.979051263,3.0,0.51,1999
375,0.343133497,0.214,0.5358,0.865,0.5358,225.67137999999997,0.392,1948,7.0,0.036000000000000004,34.053490000000004,-118.24531999999999,-6.9079999999999995,1,0.57,0.0,219.87,0.619,0.5358,116.984,1.0,4.0,0.672,1998
378,0.298269163,0.285,1.35837,0.9640000000000001,0.36504000000000003,56.424040000000005,0.061,1617,2.0,0.13699999999999998,37.15735675013362,-63.93335786851952,-2.7039999999999997,1,0.418,0.0,52.512,0.525,0.1167,123.695,1.0,4.0,0.782,0
380,0.267454194,0.013999999999999999,0.9628200000000001,0.413,0.29098,134.03383,0.0,749,2.0,0.049,37.15735675013362,-63.93335786851952,-8.933,1,0.457,0.0,125.167,0.048,0.12362999999999999,91.459,1.0,4.0,0.919,0
